
# Description of the Experiment:
#  - We generate the costs to up to 5000 tasks for 10 and 100 resources.
#  - All resources costs follow linear functions with RNG seeds starting at 100.
#  - Time costs were generated using uniformly distributed values ranging from 1 to 10.
#  - Energy costs were generated using uniformly distributed values ranging from 0.32 to 3.2.
#  - Accuracy costs were generated using uniformly distributed values ranging from 0.2 to 2.0 (then normalized).
#  - We schedule from 1000 to 5000 tasks in increments of 100.
#  - We run MEC followed by ECMTC.
#  - We use no lower or upper task assignment limits for resources.
#  - We use relaxation percentages of 0.25 (25%); 0.50 (50%); 0.75 (75%); 1.0 (100%);
#    1.25 (125%); 1.50 (150%); 1.75 (175%); and 2.0 (200%) for the minimal makespan found
#    to evaluate the potential energy consumption reductions.
#  - Every result is verified and logged to a CSV file.
Scheduler_Name,Num_Tasks,Num_Resources,Time_Limit,Makespan_Relaxation_Percentage,Makespan,Energy_Consumption
MEC,2400,10,inf,0,883.076497206429,2815.90132849576
ECMTC,2400,10,1103.84562150804,0.25,1103.07292332437,2091.84778763064
ECMTC,2400,10,1324.61474580964,0.5,1324.3764965434,1790.84775256369
ECMTC,2400,10,1545.38387011125,0.75,1544.94731818398,1625.36018997209
ECMTC,2400,10,1766.15299441286,1,1765.67415438254,1500.42431366217
ECMTC,2400,10,1986.92211871447,1.25,1985.66823900264,1393.20724301708
ECMTC,2400,10,2207.69124301607,1.5,2206.97181222168,1307.2380128761
ECMTC,2400,10,2428.46036731768,1.75,2428.27538544071,1239.18110340205
ECMTC,2400,10,2649.22949161929,2,2648.26947006081,1171.52689753436
MEC,2500,10,inf,0,919.074704139461,2931.94315054629
ECMTC,2500,10,1148.84338017433,0.25,1148.62642034132,2179.83423338326
ECMTC,2500,10,1378.61205620919,0.5,1378.0655290995,1866.10781697453
ECMTC,2500,10,1608.38073224406,0.75,1607.28191897504,1693.41934596864
ECMTC,2500,10,1838.14940827892,1,1837.69602732365,1563.0975193864
ECMTC,2500,10,2067.91808431379,1.25,2066.94270798836,1451.34817108519
ECMTC,2500,10,2297.68676034865,1.5,2297.32652554779,1361.62545983884
ECMTC,2500,10,2527.45543638352,1.75,2526.4870303604,1291.15232872667
ECMTC,2500,10,2757.22411241838,2,2756.95702377194,1220.27649400814
MEC,2600,10,inf,0,955.499731774722,3049.65700156645
ECMTC,2600,10,1194.3746647184,0.25,1194.21753574375,2266.04959751966
ECMTC,2600,10,1433.24959766208,0.5,1433.06405025453,1939.8888671571
ECMTC,2600,10,1672.12453060576,0.75,1671.48035319478,1760.63162992688
ECMTC,2600,10,1910.99946354945,1,1910.2985284922,1625.61496580048
ECMTC,2600,10,2149.87439649313,1.25,2149.35431386879,1508.93063623681
ECMTC,2600,10,2388.74932943681,1.5,2387.68123887391,1416.01290680159
ECMTC,2600,10,2627.62426238049,1.75,2627.31765247795,1342.31814683857
ECMTC,2600,10,2866.49919532417,2,2865.64457748306,1269.02609048191
MEC,2700,10,inf,0,992.049294631035,3166.53032172752
ECMTC,2700,10,1240.06161828879,0.25,1239.76485645326,2353.63333966592
ECMTC,2700,10,1488.07394194655,0.5,1488.06257140955,2014.28746979726
ECMTC,2700,10,1736.08626560431,0.75,1735.67878741451,1827.84391388511
ECMTC,2700,10,1984.09858926207,1,1983.04926180479,1687.7297086082
ECMTC,2700,10,2232.11091291983,1.25,2231.85209560133,1566.51310138843
ECMTC,2700,10,2480.12323657759,1.5,2479.34544079895,1469.99765015798
ECMTC,2700,10,2728.13556023535,1.75,2726.83878599657,1393.88666855683
ECMTC,2700,10,2976.1478838931,2,2975.64161979311,1317.37298334933
MEC,2800,10,inf,0,1028.70551718703,3284.24417274767
ECMTC,2800,10,1285.88189648379,0.25,1285.33407450924,2440.30351372508
ECMTC,2800,10,1543.05827578055,0.5,1541.89263297098,2089.38873991483
ECMTC,2800,10,1800.23465507731,0.75,1799.87722163425,1895.05619784335
ECMTC,2800,10,2057.41103437406,1,2056.6709585132,1749.68869210578
ECMTC,2800,10,2314.58741367082,1.25,2314.34987733387,1624.09556654004
ECMTC,2800,10,2571.76379296758,1.5,2571.00964272399,1523.98239351438
ECMTC,2800,10,2828.94017226434,1.75,2827.66940811411,1445.05248666874
ECMTC,2800,10,3086.11655156109,2,3085.63866210316,1365.71987621675
MEC,2900,10,inf,0,1065.36173974303,3400.01132437842
ECMTC,2900,10,1331.70217467878,0.25,1331.119353274,2526.51887786148
ECMTC,2900,10,1598.04260961454,0.5,1597.30795196937,2163.1697900974
ECMTC,2900,10,1864.3830445503,0.75,1864.07565585399,1962.26848180158
ECMTC,2900,10,2130.72347948606,1,2129.71198488486,1811.8034349135
ECMTC,2900,10,2397.06391442181,1.25,2396.84765906641,1681.67803169166
ECMTC,2900,10,2663.40434935757,1.5,2662.67384464904,1577.96713687077
ECMTC,2900,10,2929.74478429333,1.75,2928.50003023166,1496.21830478065
ECMTC,2900,10,3196.08521922908,2,3195.63570441321,1414.06676908417
MEC,3000,10,inf,0,1101.91634808093,3517.56941608843
ECMTC,3000,10,1377.39543510116,0.25,1376.939631469,2613.18905192064
ECMTC,3000,10,1652.8745221214,0.5,1651.86130063897,2237.56839273756
ECMTC,3000,10,1928.35360914163,0.75,1928.27409007373,2029.48076575981
ECMTC,3000,10,2203.83269616186,1,2203.0433885342,1873.76241841107
ECMTC,3000,10,2479.3117831821,1.25,2478.03595220002,1739.81895975978
ECMTC,3000,10,2754.79087020233,1.5,2754.33804657408,1631.95188022716
ECMTC,3000,10,3030.26995722256,1.75,3029.33065234921,1547.38412289255
ECMTC,3000,10,3305.74904424279,2,3305.63274672327,1462.41366195158
MEC,3100,10,inf,0,1138.42911549546,3633.45639208725
ECMTC,3100,10,1423.03639436932,0.25,1422.75990966399,2699.40441605703
ECMTC,3100,10,1707.64367324319,0.5,1707.43147635783,2311.34944292012
ECMTC,3100,10,1992.25095211705,0.75,1992.21568199729,2096.99301358911
ECMTC,3100,10,2276.85823099092,1,2276.37470796492,1935.8771612188
ECMTC,3100,10,2561.46550986478,1.25,2560.53373393256,1797.40142491139
ECMTC,3100,10,2846.07278873865,1.5,2846.00224849912,1685.93662358356
ECMTC,3100,10,3130.68006761251,1.75,3130.16127446676,1598.54994100446
ECMTC,3100,10,3415.28734648638,2,3414.32030043439,1511.16325842536
MEC,3200,10,inf,0,1175.09479626548,3751.17024310741
ECMTC,3200,10,1468.86849533185,0.25,1468.61330106041,2786.0745901162
ECMTC,3200,10,1762.64219439821,0.5,1762.05820186405,2385.58925126702
ECMTC,3200,10,2056.41589346458,0.75,2056.38062334482,2164.20529754734
ECMTC,3200,10,2350.18959253095,1,2349.70606950496,1997.83614471637
ECMTC,3200,10,2643.96329159732,1.25,2643.0315156651,1854.98389006301
ECMTC,3200,10,2937.73699066369,1.5,2937.66645042416,1739.92136693995
ECMTC,3200,10,3231.51068973006,1.75,3230.9918965843,1649.71575911636
ECMTC,3200,10,3525.28438879643,2,3524.31734274444,1559.51015129278
MEC,3300,10,inf,0,1210.63909795402,3870.7319000605
ECMTC,3300,10,1513.29887244252,0.25,1513.18016478911,2875.73241273286
ECMTC,3300,10,1815.95864693103,0.5,1815.43472114185,2461.15231453204
ECMTC,3300,10,2118.61842141953,0.75,2118.30145536415,2232.96712102131
ECMTC,3300,10,2421.27819590804,1,2420.41845384714,2061.22357266725
ECMTC,3300,10,2723.93797039654,1.25,2722.91032019978,1913.83904035778
ECMTC,3300,10,3026.59774488505,1.5,3025.40218655242,1795.11422111541
ECMTC,3300,10,3329.25751937355,1.75,3329.20354150399,1701.68698444098
ECMTC,3300,10,3631.91729386206,2,3631.69540785664,1608.66245137291
MEC,3400,10,inf,0,1247.77068734451,3986.16011789499
ECMTC,3400,10,1559.71335918064,0.25,1558.77495575173,2961.94777686926
ECMTC,3400,10,1871.65603101677,0.5,1870.72326030521,2535.39212287893
ECMTC,3400,10,2183.5987028529,0.75,2183.40101744095,2299.33253294122
ECMTC,3400,10,2495.54137468903,1,2495.0593039861,2122.62409324832
ECMTC,3400,10,2807.48404652516,1.25,2806.71759053125,1970.70728328275
ECMTC,3400,10,3119.42671836129,1.5,3118.37587707639,1848.69626086544
ECMTC,3400,10,3431.36939019741,1.75,3431.34365222047,1752.45009894653
ECMTC,3400,10,3743.31206203354,2,3743.00193876562,1656.60664063397
MEC,3500,10,inf,0,1285.09183857553,4101.22460204833
ECMTC,3500,10,1606.36479821941,0.25,1606.04102244397,3046.54387045802
ECMTC,3500,10,1927.63775786329,0.5,1926.80845175872,2608.00871243664
ECMTC,3500,10,2248.91071750717,0.75,2248.87544738741,2365.84214942204
ECMTC,3500,10,2570.18367715106,1,2569.70015412506,2184.0246138294
ECMTC,3500,10,2891.45663679494,1.25,2891.25060336978,2027.57552620771
ECMTC,3500,10,3212.72959643882,1.5,3212.65905619929,1901.87559700913
ECMTC,3500,10,3534.0025560827,1.75,3533.48376293695,1803.21321345208
ECMTC,3500,10,3855.27551572659,2,3854.3084696746,1704.55082989503
MEC,3600,10,inf,0,1320.44803074662,4219.6411205459
ECMTC,3600,10,1650.56003843327,0.25,1650.43915767677,3135.74688315191
ECMTC,3600,10,1980.67204611992,0.5,1980.43028460693,2683.57177570166
ECMTC,3600,10,2310.78405380658,0.75,2310.42141153708,2434.90393676707
ECMTC,3600,10,2640.89606149323,1,2640.41253846724,2247.25628247012
ECMTC,3600,10,2971.00806917989,1.25,2970.85666180225,2086.43067650248
ECMTC,3600,10,3301.12007686654,1.5,3300.39479232755,1957.06845118459
ECMTC,3600,10,3631.2320845532,1.75,3630.38591925771,1855.58714238305
ECMTC,3600,10,3961.34409223985,2,3960.37704618786,1754.10583358152
MEC,3700,10,inf,0,1358.19199420246,4335.68294259643
ECMTC,3700,10,1697.73999275308,0.25,1697.68157883397,3219.42940865357
ECMTC,3700,10,2037.28799130369,0.5,2036.75163747693,2756.18836525937
ECMTC,3700,10,2376.83598985431,0.75,2375.89584148354,2500.96938481592
ECMTC,3700,10,2716.38398840492,1,2716.36287720513,2308.09834013469
ECMTC,3700,10,3055.93198695554,1.25,3055.5985949723,2142.74045651094
ECMTC,3700,10,3395.47998550615,1.5,3394.67797145045,2010.24778732827
ECMTC,3700,10,3735.02798405677,1.75,3733.83551857311,1905.94755328225
ECMTC,3700,10,4074.57598260739,2,4074.3025542947,1801.24461562987
MEC,3800,10,inf,0,1394.14311736551,4452.78318940055
ECMTC,3800,10,1742.67889670689,0.25,1742.43079437036,3308.63242134747
ECMTC,3800,10,2091.21467604827,0.5,2090.42732691698,2831.75142852439
ECMTC,3800,10,2439.75045538965,0.75,2439.29362646283,2569.02854081248
ECMTC,3800,10,2788.28623473103,1,2787.07526154731,2371.33000877542
ECMTC,3800,10,3136.82201407241,1.25,3136.7087174614,2201.03714388921
ECMTC,3800,10,3485.35779341379,1.5,3485.03268477657,2064.63523429101
ECMTC,3800,10,3833.89357275516,1.75,3833.35665209173,1957.51607500051
ECMTC,3800,10,4182.42935209654,2,4181.68061940689,1850.39691571
MEC,3900,10,inf,0,1430.23944427389,4572.34484635364
ECMTC,3900,10,1787.79930534236,0.25,1787.0375347903,3396.61886710009
ECMTC,3900,10,2145.35916641083,0.5,2144.13856864106,2906.85269864196
ECMTC,3900,10,2502.9190274793,0.75,2502.91623557967,2636.54078864177
ECMTC,3900,10,2860.47888854777,1,2860.4353549443,2433.288992273
ECMTC,3900,10,3218.03874961624,1.25,3217.89701059501,2259.17807195733
ECMTC,3900,10,3575.59861068472,1.5,3575.38739810268,2119.02268125376
ECMTC,3900,10,3933.15847175319,1.75,3932.87778561035,2009.08459671877
ECMTC,3900,10,4290.71833282166,2,4290.36817311802,1899.14651218377
MEC,4000,10,inf,0,1467.11075382669,4686.19605970168
ECMTC,4000,10,1833.88844228336,0.25,1833.76756152686,3481.9727694658
ECMTC,4000,10,2200.66613074003,0.5,2200.47545116541,2979.77228705385
ECMTC,4000,10,2567.4438191967,0.75,2567.0811769272,2703.75307260001
ECMTC,4000,10,2934.22150765337,1,2933.73798462738,2495.40373508072
ECMTC,4000,10,3300.99919611004,1.25,3300.39479232755,2316.76053710894
ECMTC,4000,10,3667.77688456671,1.5,3667.05160002772,2173.00742461016
ECMTC,4000,10,4034.55457302339,1.75,4033.7084077279,2060.25041483067
ECMTC,4000,10,4401.33226148006,2,4400.36521542807,1947.49340505119
MEC,4100,10,inf,0,1503.20633351276,4804.61257819925
ECMTC,4100,10,1879.00791689095,0.25,1878.48371986893,3570.41797338274
ECMTC,4100,10,2254.80950026914,0.5,2254.40213590999,3055.03235146469
ECMTC,4100,10,2630.61108364734,0.75,2629.9366296758,2771.66802403565
ECMTC,4100,10,3006.41266702553,1,3005.75985756848,2558.07694080495
ECMTC,4100,10,3382.21425040372,1.25,3381.72664080857,2374.90146517706
ECMTC,4100,10,3758.01583378191,1.5,3757.40631335384,2227.3948715729
ECMTC,4100,10,4133.8174171601,1.75,4133.22954124651,2111.81893654894
ECMTC,4100,10,4509.61900053829,2,4509.05276913919,1996.24300152497
MEC,4200,10,inf,0,1540.44211536672,4921.01015752595
ECMTC,4200,10,1925.5526442084,0.25,1925.4317634519,3655.77187574845
ECMTC,4200,10,2310.66317305008,0.5,2310.42141153708,3128.4106980409
ECMTC,4200,10,2695.77370189176,0.75,2695.41105962226,2838.17764051647
ECMTC,4200,10,3080.88423073344,1,3080.40070770745,2619.47746138602
ECMTC,4200,10,3465.99475957512,1.25,3465.39035579263,2431.92546741218
ECMTC,4200,10,3851.1052884168,1.5,3850.38000387781,2280.97691132294
ECMTC,4200,10,4236.21581725848,1.75,4235.36965196299,2162.58205105449
ECMTC,4200,10,4621.32634610016,2,4620.35930004817,2044.18719078603
MEC,4300,10,inf,0,1576.46667054957,5037.7546470539
ECMTC,4300,10,1970.58333818696,0.25,1970.51952241208,3743.3035115783
ECMTC,4300,10,2364.70000582435,0.5,2364.11044409318,3203.67076245175
ECMTC,4300,10,2758.81667346174,0.75,2758.26651237087,2906.09259195212
ECMTC,4300,10,3152.93334109913,1,3152.42258064855,2682.15066711025
ECMTC,4300,10,3547.05000873653,1.25,3546.57864892624,2490.0663954803
ECMTC,4300,10,3941.16667637392,1.5,3940.73471720392,2335.36435828569
ECMTC,4300,10,4335.28334401131,1.75,4334.89078548161,2214.15057277275
ECMTC,4300,10,4729.4000116487,2,4729.0468537593,2092.9367872598
MEC,4400,10,inf,0,1613.2817574844,5155.46849807405
ECMTC,4400,10,2016.60219685549,0.25,2015.78647677802,3829.97368563747
ECMTC,4400,10,2419.92263622659,0.5,2419.10896524821,3277.45181263431
ECMTC,4400,10,2823.24307559769,0.75,2822.4314537184,2973.30487591036
ECMTC,4400,10,3226.56351496879,1,3225.75394218859,2744.10965060782
ECMTC,4400,10,3629.88395433989,1.25,3629.07643065878,2547.64886063191
ECMTC,4400,10,4033.20439371099,1.5,4032.39891912897,2389.34910164208
ECMTC,4400,10,4436.52483308209,1.75,4435.72140759916,2265.31639088465
ECMTC,4400,10,4839.84527245319,2,4839.04389606935,2141.28368012722
MEC,4500,10,inf,0,1649.88781895703,5271.53896933922
ECMTC,4500,10,2062.35977369629,0.25,2061.80683325078,3916.64385969663
ECMTC,4500,10,2474.83172843555,0.5,2474.10748640323,3351.6916209812
ECMTC,4500,10,2887.30368317481,0.75,2886.59639506593,3040.51715986859
ECMTC,4500,10,3299.77563791406,1,3299.55264500731,2806.0686341054
ECMTC,4500,10,3712.24759265332,1.25,3711.57421239132,2605.23132578353
ECMTC,4500,10,4124.71954739258,1.5,4124.06312105401,2443.33384499847
ECMTC,4500,10,4537.19150213184,1.75,4536.5520297167,2316.48220899656
ECMTC,4500,10,4949.6634568711,2,4949.0409383794,2189.63057299464
MEC,4600,10,inf,0,1686.409001518,5388.7980104366
ECMTC,4600,10,2108.0112518975,0.25,2107.45067870306,4003.77279192012
ECMTC,4600,10,2529.613502277,0.5,2529.17143437046,3425.63146545704
ECMTC,4600,10,2951.2157526565,0.75,2950.76133641346,3107.72944382683
ECMTC,4600,10,3372.818003036,1,3372.41666526866,2868.18337691312
ECMTC,4600,10,3794.4202534155,1.25,3794.07199412385,2662.81379093514
ECMTC,4600,10,4216.022503795,1.5,4215.72732297905,2497.31858835487
ECMTC,4600,10,4637.62475417451,1.75,4637.38265183425,2367.64802710846
ECMTC,4600,10,5059.22700455401,2,5059.03798068945,2237.97746586206
MEC,4700,10,inf,0,1722.83910057057,5504.83983248713
ECMTC,4700,10,2153.54887571321,0.25,2153.28277966558,4090.44296597929
ECMTC,4700,10,2584.25865085585,0.5,2584.10452871328,3499.87127380393
ECMTC,4700,10,3014.96842599849,0.75,3014.92627776099,3174.94172778506
ECMTC,4700,10,3445.67820114113,1,3444.43853820976,2930.85658263735
ECMTC,4700,10,3876.38797628378,1.25,3875.26028725746,2720.95471900326
ECMTC,4700,10,4307.09775142642,1.5,4306.08203630517,2551.70603531762
ECMTC,4700,10,4737.80752656906,1.75,4736.90378535287,2419.21654882672
ECMTC,4700,10,5168.5173017117,2,5167.72553440057,2286.72706233583
MEC,4800,10,inf,0,1758.79022373362,5623.2563509847
ECMTC,4800,10,2198.48777966702,0.25,2197.90751379662,4179.18722050885
ECMTC,4800,10,2638.18533560043,0.5,2637.79356126938,3575.43433706896
ECMTC,4800,10,3077.88289153383,0.75,3077.78173050959,3243.30084765267
ECMTC,4800,10,3517.58044746724,1,3516.46041115087,2993.52978836157
ECMTC,4800,10,3957.27800340065,1.25,3956.94461141741,2779.09564707138
ECMTC,4800,10,4396.97555933405,1.5,4396.43674963128,2606.09348228036
ECMTC,4800,10,4836.67311526745,1.75,4836.42491887149,2470.78507054499
ECMTC,4800,10,5276.37067120086,2,5275.10359951277,2335.87936241596
MEC,4900,10,inf,0,1795.79239215791,5739.6539303114
ECMTC,4900,10,2244.74049019739,0.25,2244.47023196091,4264.6447758683
