
# Description of the Experiment:
#  - We generate the costs to up to 5000 tasks for 10 and 100 resources.
#  - All resources costs follow nlogn functions with RNG seeds starting at 100.
#  - Time costs were generated using uniformly distributed values ranging from 1 to 10.
#  - Energy costs were generated using uniformly distributed values ranging from 0.32 to 3.2.
#  - Accuracy costs were generated using uniformly distributed values ranging from 0.2 to 2.0 (then normalized).
#  - We schedule from 1000 to 5000 tasks in increments of 100.
#  - We run adapted versions of OLAR; MC²MKP; ELASTIC; and FedAECS; and
#    MEC and ECMTC schedulers.
#  - We use no lower or upper task assignment limits for resources.
#  - Every result is verified and logged to a CSV file.
Scheduler_Name,Num_Tasks,Num_Resources,Num_Selected_Resources,Makespan,Energy_Consumption,Training_Accuracy
MC²MKP,2600,10,10,25907.19718572837,8507.963539599643,0.00013586897675377265
MEC,2600,10,10,5429.3628003942185,17333.36854156541,0.02346240855274128
ECMTC,2600,10,10,25907.19718572837,8507.963539599643,0.00013586897675377265
OLAR,2700,10,10,5679.6505863009925,18107.686613888254,0.024492288646061802
ELASTIC,2700,10,10,14504.767844031596,24438.31429672312,0.03554518241592667
FedAECS,2700,10,1,115647.52906258422,37007.20930002696,0.40596488283001086
MC²MKP,2700,10,10,27054.93979364928,8878.948812873095,0.00013631452670090631
MEC,2700,10,10,5679.6505863009925,18107.68661388825,0.024492288646061802
ECMTC,2700,10,10,27054.93979364928,8878.948812873095,0.00013631452670090631
OLAR,2800,10,10,5922.56298107577,18910.37608024545,0.02552801067486465
ELASTIC,2800,10,10,15139.229495683001,25506.80400775454,0.03709886894511084
FedAECS,2800,10,1,120484.12401429153,38554.9196845733,0.4198229658725786
MC²MKP,2800,10,10,28195.908046949553,9251.509738431121,0.00013675744686561118
MEC,2800,10,10,5922.56298107577,18910.37608024545,0.02552801067486465
ECMTC,2800,10,10,28195.908046949553,9251.509738431121,0.00013675744686561118
OLAR,2900,10,10,6170.067540220333,19705.027675691694,0.026718576009362248
ELASTIC,2900,10,10,15777.116389453815,26581.062130403665,0.038660943298092186
FedAECS,2900,10,1,125340.09728388317,40108.83113084262,0.43354601535196163
MC²MKP,2900,10,10,29364.92390090597,9625.594811697176,0.00013721125501766037
MEC,2900,10,10,6170.067540220333,19705.02767569169,0.026718576009362248
ECMTC,2900,10,10,29364.92390090597,9625.594811697176,0.00013721125501766037
OLAR,3000,10,10,6417.083338930382,20506.16415003439,0.02776615817110892
ELASTIC,3000,10,10,16418.310368694816,27660.889678390326,0.04023111612973261
FedAECS,3000,10,1,130214.78015309389,41668.729648990055,0.4471350943029699
MC²MKP,3000,10,10,30515.063430834143,10001.145537401419,0.00013765773551067153
MEC,3000,10,10,6417.083338930382,20506.16415003439,0.02776615817110892
ECMTC,3000,10,10,30515.063430834143,10001.145537401419,0.00013765773551067153
OLAR,3100,10,10,6669.887321334887,21300.06300143547,0.02881899522097697
ELASTIC,3100,10,10,17062.701158132983,28746.10093837108,0.041809117395017144
FedAECS,3100,10,1,135107.54852541888,43234.41552813405,0.4605913907858746
MC²MKP,3100,10,10,31681.31251708328,10378.108584252508,0.0001381104696124962
MEC,3100,10,10,6669.887321334887,21300.06300143547,0.02881899522097697
ECMTC,3100,10,10,31681.31251708328,10378.108584252508,0.0001381104696124962
OLAR,3200,10,10,6926.69870280432,22101.73017920851,0.029876928250955805
ELASTIC,3200,10,10,17710.185600633133,29836.522184578153,0.0433946944800157
FedAECS,3200,10,1,140017.81860332805,44805.701953064985,0.47391619671318697
MC²MKP,3200,10,10,32839.96949514834,10756.433532568113,0.00013856025648261867
MEC,3200,10,10,6926.69870280432,22101.73017920851,0.029876928250955805
ECMTC,3200,10,10,32839.96949514834,10756.433532568113,0.00013856025648261867
OLAR,3300,10,10,7176.767329125957,22925.740330533703,0.03093979253493934
ELASTIC,3300,10,10,18360.66698944265,30931.99055426027,0.04498761056666618
FedAECS,3300,10,1,144945.04310646845,46382.41379406991,0.487110889697976
MC²MKP,3300,10,10,34014.54646756786,11136.098427254563,0.0001390162234427666
MEC,3300,10,10,7176.767329125957,22925.740330533703,0.03093979253493934
ECMTC,3300,10,10,34014.54646756786,11136.098427254563,0.0001390162234427666
