
# Description of the Experiment:
#  - We generate the costs to up to 5000 tasks for 10 and 100 resources.
#  - All resources costs follow linear functions with RNG seeds starting at 100.
#  - Time costs were generated using uniformly distributed values ranging from 1 to 10.
#  - Energy costs were generated using uniformly distributed values ranging from 0.32 to 3.2.
#  - Accuracy costs were generated using uniformly distributed values ranging from 0.2 to 2.0 (then normalized).
#  - We schedule from 1000 to 5000 tasks in increments of 100.
#  - We run adapted versions of OLAR; MC²MKP; ELASTIC; and FedAECS; and
#    MEC and ECMTC schedulers.
#  - We use no lower or upper task assignment limits for resources.
#  - Every result is verified and logged to a CSV file.
Scheduler_Name,Num_Tasks,Num_Resources,Num_Selected_Resources,Makespan,Energy_Consumption,Training_Accuracy
FedAECS,3400,10,1,18438.7282862643,5900.39305160456,0.518720445053035
MC²MKP,3400,10,2,4454.05424798417,1437.93858238305,0.000365141986676531
MEC,3400,10,10,1247.77068734451,3986.16011789499,0.0458639549600369
ECMTC,3400,10,2,4454.05424798417,1437.93858238305,0.000365141986676531
OLAR,3500,10,10,1285.09183857553,4101.22460204833,0.0472646881890947
ELASTIC,3500,10,10,3357.1431033872,5664.72521247359,0.0702359967217291
FedAECS,3500,10,1,18981.0120503613,6073.92385611563,0.530552944440575
MC²MKP,3500,10,2,4585.00310787708,1479.84221754878,0.000368827461955936
MEC,3500,10,10,1285.09183857553,4101.22460204833,0.0472646881890947
ECMTC,3500,10,2,4585.00310787708,1479.84221754878,0.000368827461955936
OLAR,3600,10,10,1320.44803074662,4219.6411205459,0.0486653477086505
ELASTIC,3600,10,10,3453.03070396456,5826.20843902592,0.0722358859800091
FedAECS,3600,10,1,19523.2958144584,6247.45466062669,0.542247071481519
MC²MKP,3600,10,2,4715.95196777,1521.74585271451,0.00037251293723534
MEC,3600,10,10,1320.44803074662,4219.6411205459,0.0486653477086505
ECMTC,3600,10,2,4715.95196777,1521.74585271451,0.00037251293723534
OLAR,3700,10,10,1358.19199420246,4335.68294259643,0.0500660440548165
ELASTIC,3700,10,10,3548.91830454191,5987.69166557826,0.0742357752382891
FedAECS,3700,10,1,20065.5795785555,6420.98546513775,0.55380602512744
MC²MKP,3700,10,2,4846.90082766292,1563.64948788025,0.000376198412514745
MEC,3700,10,10,1358.19199420246,4335.68294259643,0.0500660440548165
ECMTC,3700,10,2,4846.90082766292,1563.64948788025,0.000376198412514745
OLAR,3800,10,10,1394.14311736551,4452.78318940055,0.0512667883861962
ELASTIC,3800,10,10,3644.80590511927,6149.1748921306,0.0762356644965691
FedAECS,3800,10,1,20607.8633426525,6594.51626964881,0.565232894664243
MC²MKP,3800,10,2,4977.84968755584,1605.55312304598,0.00037988388779415
MEC,3800,10,10,1394.14311736551,4452.78318940055,0.0512667883861962
ECMTC,3800,10,2,4977.84968755584,1605.55312304598,0.00037988388779415
ELASTIC,3900,10,10,3740.69350569663,6310.65811868294,0.0782355537548491
OLAR,3900,10,10,1430.23944427389,4572.34484635364,0.052667447905752
FedAECS,3900,10,1,21150.1471067496,6768.04707415988,0.576530664668285
MC²MKP,3900,10,2,5108.79854744876,1647.45675821172,0.000383569363073555
MEC,3900,10,10,1430.23944427389,4572.34484635364,0.052667447905752
ECMTC,3900,10,2,5108.79854744876,1647.45675821172,0.000383569363073555
OLAR,4000,10,10,1467.11075382669,4686.19605970168,0.0540681811066672
ELASTIC,4000,10,10,3836.58110627398,6472.14134523528,0.0802354430131291
FedAECS,4000,10,1,21692.4308708467,6941.57787867094,0.587702219685658
MC²MKP,4000,10,2,5239.74740734168,1689.36039337745,0.000387254838352959
MEC,4000,10,10,1467.11075382669,4686.19605970168,0.0540681811066672
ECMTC,4000,10,2,5239.74740734168,1689.36039337745,0.000387254838352959
OLAR,4100,10,10,1503.20633351276,4804.61257819925,0.055468840626223
ELASTIC,4100,10,10,3932.46870685134,6633.62457178762,0.0822353322714091
FedAECS,4100,10,1,22234.7146349437,7115.108683182,0.598750348652955
MC²MKP,4100,10,2,5370.6962672346,1731.26402854318,0.000390940313632364
MEC,4100,10,10,1503.20633351276,4804.61257819925,0.055468840626223
ECMTC,4100,10,2,5370.6962672346,1731.26402854318,0.000390940313632364
ELASTIC,4200,10,10,4028.35630742869,6795.10779833996,0.0842352215296891
OLAR,4200,10,10,1540.44211536672,4921.01015752595,0.0566696218123555
FedAECS,4200,10,1,22776.9983990408,7288.63948769306,0.6096777490765
MC²MKP,4200,10,2,5501.64512712752,1773.16766370892,0.000394625788911769
MEC,4200,10,10,1540.44211536672,4921.01015752595,0.0566696218123555
ECMTC,4200,10,2,5501.64512712752,1773.16766370892,0.000394625788911769
OLAR,4300,10,10,1576.46667054957,5037.7546470539,0.0580702813037687
ELASTIC,4300,10,10,4124.24390800605,6956.59102489229,0.0862351107879691
FedAECS,4300,10,1,23319.2821631379,7462.17029220413,0.620487030985685
MC²MKP,4300,10,2,5632.59398702044,1815.07129887465,0.000398311264191173
MEC,4300,10,10,1576.46667054957,5037.7546470539,0.0580702813037687
ECMTC,4300,10,2,5632.59398702044,1815.07129887465,0.000398311264191173
OLAR,4400,10,10,1613.2817574844,5155.46849807405,0.0594709776780773
ELASTIC,4400,10,10,4220.13150858341,7118.07425144463,0.088235000046249
FedAECS,4400,10,1,23861.565927235,7635.70109671519,0.631180720674924
MC²MKP,4400,10,2,5763.54284691335,1856.97493404039,0.000401996739470578
MEC,4400,10,10,1613.2817574844,5155.46849807405,0.0594709776780773
ECMTC,4400,10,2,5763.54284691335,1856.97493404039,0.000401996739470578
OLAR,4500,10,10,1649.88781895703,5271.53896933921,0.0608716740523823
ELASTIC,4500,10,10,4316.01910916076,7279.55747799697,0.090234889304529
FedAECS,4500,10,1,24403.849691332,7809.23190122625,0.641761264247631
MC²MKP,4500,10,2,5894.49170680627,1898.87856920612,0.000405682214749983
