
# Description of the Experiment:
#  - We generate the costs to up to 5000 tasks for 10 and 100 resources.
#  - All resources costs follow random functions with RNG seeds starting at 100.
#  - Accuracy costs were later normalized.
#  - We schedule from 1000 to 5000 tasks in increments of 100.
#  - We run MEC followed by ECMTC.
#  - We use no lower or upper task assignment limits for resources.
#  - We use relaxation percentages of 0.25 (25%); 0.50 (50%); 0.75 (75%); 1.0 (100%);
#    1.25 (125%); 1.50 (150%); 1.75 (175%); and 2.0 (200%) for the minimal makespan found
#    to evaluate the potential energy consumption reductions.
#  - Every result is verified and logged to a CSV file.
Scheduler_Name,Num_Tasks,Num_Resources,Time_Limit,Makespan_Relaxation_Percentage,Makespan,Energy_Consumption
MEC,1000,10,inf,0,42.8239887418952,201.07147022823
ECMTC,1000,10,53.529985927369,0.25,42.8239887418952,201.07147022823
ECMTC,1000,10,64.2359831128428,0.5,42.8239887418952,201.07147022823
ECMTC,1000,10,74.9419802983166,0.75,42.8239887418952,201.07147022823
ECMTC,1000,10,85.6479774837904,1,42.8239887418952,201.07147022823
ECMTC,1000,10,96.3539746692642,1.25,42.8239887418952,201.07147022823
ECMTC,1000,10,107.059971854738,1.5,42.8239887418952,201.07147022823
ECMTC,1000,10,117.765969040212,1.75,42.8239887418952,201.07147022823
ECMTC,1000,10,128.471966225686,2,42.8239887418952,201.07147022823
MEC,1100,10,inf,0,39.9130555302057,229.201823190528
ECMTC,1100,10,49.8913194127572,0.25,39.9130555302057,229.201823190528
ECMTC,1100,10,59.8695832953086,0.5,53.1157267158877,209.655719173431
ECMTC,1100,10,69.8478471778601,0.75,53.1157267158877,209.655719173431
ECMTC,1100,10,79.8261110604115,1,53.1157267158877,209.655719173431
ECMTC,1100,10,89.8043749429629,1.25,53.1157267158877,209.655719173431
ECMTC,1100,10,99.7826388255144,1.5,53.1157267158877,209.655719173431
ECMTC,1100,10,109.760902708066,1.75,53.1157267158877,209.655719173431
ECMTC,1100,10,119.739166590617,2,53.1157267158877,209.655719173431
MEC,1200,10,inf,0,38.0056383388988,191.404864017229
ECMTC,1200,10,47.5070479236235,0.25,42.8239887418952,186.303931154979
ECMTC,1200,10,57.0084575083482,0.5,42.8239887418952,186.303931154979
ECMTC,1200,10,66.5098670930729,0.75,42.8239887418952,186.303931154979
ECMTC,1200,10,76.0112766777976,1,42.8239887418952,186.303931154979
ECMTC,1200,10,85.5126862625223,1.25,42.8239887418952,186.303931154979
ECMTC,1200,10,95.014095847247,1.5,42.8239887418952,186.303931154979
ECMTC,1200,10,104.515505431972,1.75,42.8239887418952,186.303931154979
ECMTC,1200,10,114.016915016696,2,42.8239887418952,186.303931154979
MEC,1300,10,inf,0,30.3307700842054,172.145958736875
ECMTC,1300,10,37.9134626052567,0.25,30.3307700842054,172.145958736875
ECMTC,1300,10,45.4961551263081,0.5,42.8239887418952,167.10533369899
ECMTC,1300,10,53.0788476473594,0.75,42.8239887418952,167.10533369899
ECMTC,1300,10,60.6615401684107,1,42.8239887418952,167.10533369899
ECMTC,1300,10,68.2442326894621,1.25,42.8239887418952,167.10533369899
ECMTC,1300,10,75.8269252105134,1.5,42.8239887418952,167.10533369899
ECMTC,1300,10,83.4096177315648,1.75,42.8239887418952,167.10533369899
ECMTC,1300,10,90.9923102526161,2,42.8239887418952,167.10533369899
MEC,1400,10,inf,0,30.3307700842054,172.53123855433
ECMTC,1400,10,37.9134626052567,0.25,30.3307700842054,172.53123855433
ECMTC,1400,10,45.4961551263081,0.5,42.8239887418952,169.710919744013
ECMTC,1400,10,53.0788476473594,0.75,42.8239887418952,169.710919744013
ECMTC,1400,10,60.6615401684107,1,42.8239887418952,169.710919744013
ECMTC,1400,10,68.2442326894621,1.25,42.8239887418952,169.710919744013
ECMTC,1400,10,75.8269252105134,1.5,42.8239887418952,169.710919744013
ECMTC,1400,10,83.4096177315648,1.75,42.8239887418952,169.710919744013
ECMTC,1400,10,90.9923102526161,2,42.8239887418952,169.710919744013
MEC,1500,10,inf,0,26.797771176868,157.378419663624
ECMTC,1500,10,33.497213971085,0.25,26.797771176868,157.378419663624
ECMTC,1500,10,40.196656765302,0.5,26.797771176868,157.378419663624
ECMTC,1500,10,46.896099559519,0.75,42.8239887418952,153.728982869065
ECMTC,1500,10,53.595542353736,1,42.8239887418952,153.728982869065
ECMTC,1500,10,60.294985147953,1.25,42.8239887418952,153.728982869065
ECMTC,1500,10,66.99442794217,1.5,42.8239887418952,153.728982869065
ECMTC,1500,10,73.693870736387,1.75,42.8239887418952,153.728982869065
ECMTC,1500,10,80.393313530604,2,42.8239887418952,153.728982869065
MEC,1600,10,inf,0,27.1905758552349,195.507970890497
ECMTC,1600,10,33.9882198190436,0.25,28.9585712072915,149.513283116003
ECMTC,1600,10,40.7858637828523,0.5,39.9130555302057,139.001113405111
ECMTC,1600,10,47.583507746661,0.75,39.9130555302057,139.001113405111
ECMTC,1600,10,54.3811517104698,1,39.9130555302057,139.001113405111
ECMTC,1600,10,61.1787956742785,1.25,39.9130555302057,139.001113405111
ECMTC,1600,10,67.9764396380872,1.5,39.9130555302057,139.001113405111
ECMTC,1600,10,74.7740836018959,1.75,39.9130555302057,139.001113405111
ECMTC,1600,10,81.5717275657046,2,39.9130555302057,139.001113405111
MEC,1700,10,inf,0,24.5843779074439,152.465382895419
ECMTC,1700,10,30.7304723843049,0.25,30.3307700842054,128.237483489156
ECMTC,1700,10,36.8765668611659,0.5,30.3307700842054,128.237483489156
ECMTC,1700,10,43.0226613380269,0.75,30.3307700842054,128.237483489156
ECMTC,1700,10,49.1687558148879,1,30.3307700842054,128.237483489156
ECMTC,1700,10,55.3148502917489,1.25,30.3307700842054,128.237483489156
ECMTC,1700,10,61.4609447686099,1.5,30.3307700842054,128.237483489156
ECMTC,1700,10,67.6070392454708,1.75,30.3307700842054,128.237483489156
ECMTC,1700,10,73.7531337223318,2,30.3307700842054,128.237483489156
MEC,1800,10,inf,0,24.5843779074439,135.161580032425
ECMTC,1800,10,30.7304723843049,0.25,24.5843779074439,135.161580032425
ECMTC,1800,10,36.8765668611659,0.5,24.5843779074439,135.161580032425
ECMTC,1800,10,43.0226613380269,0.75,24.5843779074439,135.161580032425
ECMTC,1800,10,49.1687558148879,1,24.5843779074439,135.161580032425
ECMTC,1800,10,55.3148502917489,1.25,24.5843779074439,135.161580032425
ECMTC,1800,10,61.4609447686099,1.5,24.5843779074439,135.161580032425
ECMTC,1800,10,67.6070392454708,1.75,24.5843779074439,135.161580032425
ECMTC,1800,10,73.7531337223318,2,24.5843779074439,135.161580032425
MEC,1900,10,inf,0,23.5942809548628,113.469944415905
ECMTC,1900,10,29.4928511935785,0.25,23.5942809548628,113.469944415905
ECMTC,1900,10,35.3914214322942,0.5,23.5942809548628,113.469944415905
ECMTC,1900,10,41.28999167101,0.75,23.5942809548628,113.469944415905
ECMTC,1900,10,47.1885619097256,1,23.5942809548628,113.469944415905
ECMTC,1900,10,53.0871321484414,1.25,23.5942809548628,113.469944415905
ECMTC,1900,10,58.9857023871571,1.5,23.5942809548628,113.469944415905
ECMTC,1900,10,64.8842726258728,1.75,23.5942809548628,113.469944415905
ECMTC,1900,10,70.7828428645885,2,23.5942809548628,113.469944415905
MEC,2000,10,inf,0,22.6000687813521,91.249862233313
ECMTC,2000,10,28.2500859766902,0.25,22.6000687813521,91.249862233313
ECMTC,2000,10,33.9001031720282,0.5,22.6000687813521,91.249862233313
ECMTC,2000,10,39.5501203673662,0.75,22.6000687813521,91.249862233313
ECMTC,2000,10,45.2001375627042,1,22.6000687813521,91.249862233313
ECMTC,2000,10,50.8501547580423,1.25,22.6000687813521,91.249862233313
ECMTC,2000,10,56.5001719533803,1.5,22.6000687813521,91.249862233313
ECMTC,2000,10,62.1501891487183,1.75,22.6000687813521,91.249862233313
ECMTC,2000,10,67.8002063440564,2,22.6000687813521,91.249862233313
MEC,2100,10,inf,0,22.6000687813521,116.675294744236
ECMTC,2100,10,28.2500859766902,0.25,23.5942809548628,98.1940464902159
ECMTC,2100,10,33.9001031720282,0.5,23.5942809548628,98.1940464902159
ECMTC,2100,10,39.5501203673662,0.75,23.5942809548628,98.1940464902159
ECMTC,2100,10,45.2001375627042,1,23.5942809548628,98.1940464902159
ECMTC,2100,10,50.8501547580423,1.25,23.5942809548628,98.1940464902159
ECMTC,2100,10,56.5001719533803,1.5,23.5942809548628,98.1940464902159
ECMTC,2100,10,62.1501891487183,1.75,23.5942809548628,98.1940464902159
ECMTC,2100,10,67.8002063440564,2,23.5942809548628,98.1940464902159
MEC,2200,10,inf,0,22.6000687813521,114.397798925747
